worker1, worker2, score, money, flask, gear, startflag, score
E,L,7.0,8.0,0.0,9.0,9.0,36
E,L,7.0,9.0,0.0,0.0,0.0,48
E,L,7.0,9.0,0.0,0.0,1.0,48
E,L,7.0,9.0,0.0,0.0,2.0,48
E,L,7.0,9.0,0.0,0.0,3.0,48
E,L,7.0,9.0,0.0,0.0,4.0,48
E,L,7.0,9.0,0.0,0.0,5.0,48
E,L,7.0,9.0,0.0,0.0,6.0,48
E,L,7.0,9.0,0.0,0.0,7.0,48
E,L,7.0,9.0,0.0,0.0,8.0,48
E,L,7.0,9.0,0.0,0.0,9.0,25
E,L,7.0,9.0,0.0,1.0,0.0,48
E,L,7.0,9.0,0.0,1.0,1.0,48
E,L,7.0,9.0,0.0,1.0,2.0,48
E,L,7.0,9.0,0.0,1.0,3.0,48
E,L,7.0,9.0,0.0,1.0,4.0,48
E,L,7.0,9.0,0.0,1.0,5.0,36
E,L,7.0,9.0,0.0,1.0,6.0,36
E,L,7.0,9.0,0.0,1.0,7.0,36
E,L,7.0,9.0,0.0,1.0,8.0,36
E,L,7.0,9.0,0.0,1.0,9.0,27
E,L,7.0,9.0,0.0,2.0,0.0,48
E,L,7.0,9.0,0.0,2.0,1.0,36
E,L,7.0,9.0,0.0,2.0,2.0,36
E,L,7.0,9.0,0.0,2.0,3.0,36
E,L,7.0,9.0,0.0,2.0,4.0,36
E,L,7.0,9.0,0.0,2.0,5.0,36
E,L,7.0,9.0,0.0,2.0,6.0,36
E,L,7.0,9.0,0.0,2.0,7.0,36
E,L,7.0,9.0,0.0,2.0,8.0,36
E,L,7.0,9.0,0.0,2.0,9.0,27
E,L,7.0,9.0,0.0,3.0,0.0,38
E,L,7.0,9.0,0.0,3.0,1.0,38
E,L,7.0,9.0,0.0,3.0,2.0,38
E,L,7.0,9.0,0.0,3.0,3.0,38
E,L,7.0,9.0,0.0,3.0,4.0,38
E,L,7.0,9.0,0.0,3.0,5.0,38
E,L,7.0,9.0,0.0,3.0,6.0,31
E,L,7.0,9.0,0.0,3.0,7.0,31
E,L,7.0,9.0,0.0,3.0,8.0,31
E,L,7.0,9.0,0.0,3.0,9.0,31
E,L,7.0,9.0,0.0,4.0,0.0,45
E,L,7.0,9.0,0.0,4.0,1.0,45
E,L,7.0,9.0,0.0,4.0,2.0,31
E,L,7.0,9.0,0.0,4.0,3.0,31
E,L,7.0,9.0,0.0,4.0,4.0,31
E,L,7.0,9.0,0.0,4.0,5.0,31
E,L,7.0,9.0,0.0,4.0,6.0,31
E,L,7.0,9.0,0.0,4.0,7.0,31
E,L,7.0,9.0,0.0,4.0,8.0,31
E,L,7.0,9.0,0.0,4.0,9.0,31
E,L,7.0,9.0,0.0,5.0,0.0,31
E,L,7.0,9.0,0.0,5.0,1.0,31
E,L,7.0,9.0,0.0,5.0,2.0,31
E,L,7.0,9.0,0.0,5.0,3.0,31
E,L,7.0,9.0,0.0,5.0,4.0,19
E,L,7.0,9.0,0.0,5.0,5.0,19
E,L,7.0,9.0,0.0,5.0,6.0,19
E,L,7.0,9.0,0.0,5.0,7.0,19
E,L,7.0,9.0,0.0,5.0,8.0,19
E,L,7.0,9.0,0.0,5.0,9.0,31
E,L,7.0,9.0,0.0,6.0,0.0,27
E,L,7.0,9.0,0.0,6.0,1.0,27
E,L,7.0,9.0,0.0,6.0,2.0,27
E,L,7.0,9.0,0.0,6.0,3.0,19
E,L,7.0,9.0,0.0,6.0,4.0,19
E,L,7.0,9.0,0.0,6.0,5.0,19
E,L,7.0,9.0,0.0,6.0,6.0,19
E,L,7.0,9.0,0.0,6.0,7.0,19
E,L,7.0,9.0,0.0,6.0,8.0,19
E,L,7.0,9.0,0.0,6.0,9.0,19
E,L,7.0,9.0,0.0,7.0,0.0,17
E,L,7.0,9.0,0.0,7.0,1.0,17
E,L,7.0,9.0,0.0,7.0,2.0,17
E,L,7.0,9.0,0.0,7.0,3.0,17
E,L,7.0,9.0,0.0,7.0,4.0,17
E,L,7.0,9.0,0.0,7.0,5.0,15
E,L,7.0,9.0,0.0,7.0,6.0,15
E,L,7.0,9.0,0.0,7.0,7.0,15
E,L,7.0,9.0,0.0,7.0,8.0,15
E,L,7.0,9.0,0.0,7.0,9.0,15
E,L,7.0,9.0,0.0,8.0,0.0,19
E,L,7.0,9.0,0.0,8.0,1.0,19
E,L,7.0,9.0,0.0,8.0,2.0,19
E,L,7.0,9.0,0.0,8.0,3.0,15
E,L,7.0,9.0,0.0,8.0,4.0,15
E,L,7.0,9.0,0.0,8.0,5.0,15
E,L,7.0,9.0,0.0,8.0,6.0,15
E,L,7.0,9.0,0.0,8.0,7.0,38
E,L,7.0,9.0,0.0,8.0,8.0,38
E,L,7.0,9.0,0.0,8.0,9.0,38
E,L,7.0,9.0,0.0,9.0,0.0,19
E,L,7.0,9.0,0.0,9.0,1.0,19
E,L,7.0,9.0,0.0,9.0,2.0,19
E,L,7.0,9.0,0.0,9.0,3.0,19
E,L,7.0,9.0,0.0,9.0,4.0,19
E,L,7.0,9.0,0.0,9.0,5.0,19
E,L,7.0,9.0,0.0,9.0,6.0,19
E,L,7.0,9.0,0.0,9.0,7.0,19
E,L,7.0,9.0,0.0,9.0,8.0,19
E,L,7.0,9.0,0.0,9.0,9.0,19
E,L,8.0,0.0,0.0,0.0,0.0,92
E,L,8.0,0.0,0.0,0.0,1.0,110
E,L,8.0,0.0,0.0,0.0,2.0,110
E,L,8.0,0.0,0.0,0.0,3.0,110
E,L,8.0,0.0,0.0,0.0,4.0,110
E,L,8.0,0.0,0.0,0.0,5.0,110
E,L,8.0,0.0,0.0,0.0,6.0,110
E,L,8.0,0.0,0.0,0.0,7.0,110
E,L,8.0,0.0,0.0,0.0,8.0,110
E,L,8.0,0.0,0.0,0.0,9.0,110
E,L,8.0,0.0,0.0,1.0,0.0,132
E,L,8.0,0.0,0.0,1.0,1.0,130
E,L,8.0,0.0,0.0,1.0,2.0,130
E,L,8.0,0.0,0.0,1.0,3.0,130
E,L,8.0,0.0,0.0,1.0,4.0,130
E,L,8.0,0.0,0.0,1.0,5.0,118
E,L,8.0,0.0,0.0,1.0,6.0,134
E,L,8.0,0.0,0.0,1.0,7.0,134
E,L,8.0,0.0,0.0,1.0,8.0,134
E,L,8.0,0.0,0.0,1.0,9.0,134
E,L,8.0,0.0,0.0,2.0,0.0,132
E,L,8.0,0.0,0.0,2.0,1.0,136
E,L,8.0,0.0,0.0,2.0,2.0,136
E,L,8.0,0.0,0.0,2.0,3.0,136
E,L,8.0,0.0,0.0,2.0,4.0,136
E,L,8.0,0.0,0.0,2.0,5.0,136
E,L,8.0,0.0,0.0,2.0,6.0,136
E,L,8.0,0.0,0.0,2.0,7.0,136
E,L,8.0,0.0,0.0,2.0,8.0,136
E,L,8.0,0.0,0.0,2.0,9.0,118
E,L,8.0,0.0,0.0,3.0,0.0,126
E,L,8.0,0.0,0.0,3.0,1.0,134
E,L,8.0,0.0,0.0,3.0,2.0,134
E,L,8.0,0.0,0.0,3.0,3.0,134
E,L,8.0,0.0,0.0,3.0,4.0,134
E,L,8.0,0.0,0.0,3.0,5.0,134
E,L,8.0,0.0,0.0,3.0,6.0,134
E,L,8.0,0.0,0.0,3.0,7.0,134
E,L,8.0,0.0,0.0,3.0,8.0,134
E,L,8.0,0.0,0.0,3.0,9.0,134
E,L,8.0,0.0,0.0,4.0,0.0,126
E,L,8.0,0.0,0.0,4.0,1.0,134
E,L,8.0,0.0,0.0,4.0,2.0,134
E,L,8.0,0.0,0.0,4.0,3.0,134
E,L,8.0,0.0,0.0,4.0,4.0,130
E,L,8.0,0.0,0.0,4.0,5.0,130
E,L,8.0,0.0,0.0,4.0,6.0,130
E,L,8.0,0.0,0.0,4.0,7.0,130
E,L,8.0,0.0,0.0,4.0,8.0,130
E,L,8.0,0.0,0.0,4.0,9.0,130
E,L,8.0,0.0,0.0,5.0,0.0,126
E,L,8.0,0.0,0.0,5.0,1.0,120
E,L,8.0,0.0,0.0,5.0,2.0,120
E,L,8.0,0.0,0.0,5.0,3.0,120
E,L,8.0,0.0,0.0,5.0,4.0,120
E,L,8.0,0.0,0.0,5.0,5.0,120
E,L,8.0,0.0,0.0,5.0,6.0,130
E,L,8.0,0.0,0.0,5.0,7.0,130
E,L,8.0,0.0,0.0,5.0,8.0,130
E,L,8.0,0.0,0.0,5.0,9.0,130
E,L,8.0,0.0,0.0,6.0,0.0,134
E,L,8.0,0.0,0.0,6.0,1.0,116
E,L,8.0,0.0,0.0,6.0,2.0,116
E,L,8.0,0.0,0.0,6.0,3.0,116
E,L,8.0,0.0,0.0,6.0,4.0,116
E,L,8.0,0.0,0.0,6.0,5.0,116
E,L,8.0,0.0,0.0,6.0,6.0,116
E,L,8.0,0.0,0.0,6.0,7.0,116
E,L,8.0,0.0,0.0,6.0,8.0,116
E,L,8.0,0.0,0.0,6.0,9.0,116
E,L,8.0,0.0,0.0,7.0,0.0,122
E,L,8.0,0.0,0.0,7.0,1.0,130
E,L,8.0,0.0,0.0,7.0,2.0,130
E,L,8.0,0.0,0.0,7.0,3.0,130
E,L,8.0,0.0,0.0,7.0,4.0,130
E,L,8.0,0.0,0.0,7.0,5.0,130
E,L,8.0,0.0,0.0,7.0,6.0,130
E,L,8.0,0.0,0.0,7.0,7.0,130
E,L,8.0,0.0,0.0,7.0,8.0,130
E,L,8.0,0.0,0.0,7.0,9.0,130
E,L,8.0,0.0,0.0,8.0,0.0,94
E,L,8.0,0.0,0.0,8.0,1.0,114
E,L,8.0,0.0,0.0,8.0,2.0,114
E,L,8.0,0.0,0.0,8.0,3.0,114
E,L,8.0,0.0,0.0,8.0,4.0,114
E,L,8.0,0.0,0.0,8.0,5.0,114
E,L,8.0,0.0,0.0,8.0,6.0,114
E,L,8.0,0.0,0.0,8.0,7.0,114
E,L,8.0,0.0,0.0,8.0,8.0,114
E,L,8.0,0.0,0.0,8.0,9.0,108
E,L,8.0,0.0,0.0,9.0,0.0,94
E,L,8.0,0.0,0.0,9.0,1.0,100
E,L,8.0,0.0,0.0,9.0,2.0,100
E,L,8.0,0.0,0.0,9.0,3.0,100
E,L,8.0,0.0,0.0,9.0,4.0,100
E,L,8.0,0.0,0.0,9.0,5.0,112
E,L,8.0,0.0,0.0,9.0,6.0,112
E,L,8.0,0.0,0.0,9.0,7.0,92
E,L,8.0,0.0,0.0,9.0,8.0,92
E,L,8.0,0.0,0.0,9.0,9.0,92
E,L,8.0,1.0,0.0,0.0,0.0,110
E,L,8.0,1.0,0.0,0.0,1.0,110
E,L,8.0,1.0,0.0,0.0,2.0,110
E,L,8.0,1.0,0.0,0.0,3.0,110
E,L,8.0,1.0,0.0,0.0,4.0,110
E,L,8.0,1.0,0.0,0.0,5.0,110
E,L,8.0,1.0,0.0,0.0,6.0,110
E,L,8.0,1.0,0.0,0.0,7.0,110
E,L,8.0,1.0,0.0,0.0,8.0,110
E,L,8.0,1.0,0.0,0.0,9.0,110
E,L,8.0,1.0,0.0,1.0,0.0,130
E,L,8.0,1.0,0.0,1.0,1.0,130
E,L,8.0,1.0,0.0,1.0,2.0,130
E,L,8.0,1.0,0.0,1.0,3.0,130
E,L,8.0,1.0,0.0,1.0,4.0,130
E,L,8.0,1.0,0.0,1.0,5.0,130
E,L,8.0,1.0,0.0,1.0,6.0,130
E,L,8.0,1.0,0.0,1.0,7.0,130
E,L,8.0,1.0,0.0,1.0,8.0,130
E,L,8.0,1.0,0.0,1.0,9.0,130
E,L,8.0,1.0,0.0,2.0,0.0,144
E,L,8.0,1.0,0.0,2.0,1.0,144
E,L,8.0,1.0,0.0,2.0,2.0,144
E,L,8.0,1.0,0.0,2.0,3.0,144
E,L,8.0,1.0,0.0,2.0,4.0,144
E,L,8.0,1.0,0.0,2.0,5.0,144
E,L,8.0,1.0,0.0,2.0,6.0,144
E,L,8.0,1.0,0.0,2.0,7.0,144
E,L,8.0,1.0,0.0,2.0,8.0,144
E,L,8.0,1.0,0.0,2.0,9.0,144
E,L,8.0,1.0,0.0,3.0,0.0,134
E,L,8.0,1.0,0.0,3.0,1.0,134
E,L,8.0,1.0,0.0,3.0,2.0,134
E,L,8.0,1.0,0.0,3.0,3.0,134
E,L,8.0,1.0,0.0,3.0,4.0,134
E,L,8.0,1.0,0.0,3.0,5.0,134
E,L,8.0,1.0,0.0,3.0,6.0,134
E,L,8.0,1.0,0.0,3.0,7.0,134
E,L,8.0,1.0,0.0,3.0,8.0,134
E,L,8.0,1.0,0.0,3.0,9.0,134
E,L,8.0,1.0,0.0,4.0,0.0,134
E,L,8.0,1.0,0.0,4.0,1.0,134
E,L,8.0,1.0,0.0,4.0,2.0,130
E,L,8.0,1.0,0.0,4.0,3.0,130
E,L,8.0,1.0,0.0,4.0,4.0,130
E,L,8.0,1.0,0.0,4.0,5.0,130
E,L,8.0,1.0,0.0,4.0,6.0,130
E,L,8.0,1.0,0.0,4.0,7.0,130
E,L,8.0,1.0,0.0,4.0,8.0,130
E,L,8.0,1.0,0.0,4.0,9.0,130
E,L,8.0,1.0,0.0,5.0,0.0,134
E,L,8.0,1.0,0.0,5.0,1.0,134
E,L,8.0,1.0,0.0,5.0,2.0,134
E,L,8.0,1.0,0.0,5.0,3.0,134
E,L,8.0,1.0,0.0,5.0,4.0,134
E,L,8.0,1.0,0.0,5.0,5.0,132
E,L,8.0,1.0,0.0,5.0,6.0,132
E,L,8.0,1.0,0.0,5.0,7.0,132
E,L,8.0,1.0,0.0,5.0,8.0,132
E,L,8.0,1.0,0.0,5.0,9.0,132
E,L,8.0,1.0,0.0,6.0,0.0,116
E,L,8.0,1.0,0.0,6.0,1.0,116
E,L,8.0,1.0,0.0,6.0,2.0,116
E,L,8.0,1.0,0.0,6.0,3.0,116
E,L,8.0,1.0,0.0,6.0,4.0,116
E,L,8.0,1.0,0.0,6.0,5.0,116
E,L,8.0,1.0,0.0,6.0,6.0,116
E,L,8.0,1.0,0.0,6.0,7.0,116
E,L,8.0,1.0,0.0,6.0,8.0,116
E,L,8.0,1.0,0.0,6.0,9.0,116
E,L,8.0,1.0,0.0,7.0,0.0,122
E,L,8.0,1.0,0.0,7.0,1.0,130
E,L,8.0,1.0,0.0,7.0,2.0,130
E,L,8.0,1.0,0.0,7.0,3.0,130
E,L,8.0,1.0,0.0,7.0,4.0,130
E,L,8.0,1.0,0.0,7.0,5.0,130
E,L,8.0,1.0,0.0,7.0,6.0,130
E,L,8.0,1.0,0.0,7.0,7.0,130
E,L,8.0,1.0,0.0,7.0,8.0,130
E,L,8.0,1.0,0.0,7.0,9.0,130
E,L,8.0,1.0,0.0,8.0,0.0,116
E,L,8.0,1.0,0.0,8.0,1.0,116
E,L,8.0,1.0,0.0,8.0,2.0,116
E,L,8.0,1.0,0.0,8.0,3.0,114
E,L,8.0,1.0,0.0,8.0,4.0,114
E,L,8.0,1.0,0.0,8.0,5.0,114
E,L,8.0,1.0,0.0,8.0,6.0,110
E,L,8.0,1.0,0.0,8.0,7.0,110
E,L,8.0,1.0,0.0,8.0,8.0,110
E,L,8.0,1.0,0.0,8.0,9.0,110
E,L,8.0,1.0,0.0,9.0,0.0,100
E,L,8.0,1.0,0.0,9.0,1.0,100
E,L,8.0,1.0,0.0,9.0,2.0,104
E,L,8.0,1.0,0.0,9.0,3.0,104
E,L,8.0,1.0,0.0,9.0,4.0,92
E,L,8.0,1.0,0.0,9.0,5.0,100
E,L,8.0,1.0,0.0,9.0,6.0,100
E,L,8.0,1.0,0.0,9.0,7.0,100
E,L,8.0,1.0,0.0,9.0,8.0,100
E,L,8.0,1.0,0.0,9.0,9.0,100
E,L,8.0,2.0,0.0,0.0,0.0,110
E,L,8.0,2.0,0.0,0.0,1.0,110
E,L,8.0,2.0,0.0,0.0,2.0,110
E,L,8.0,2.0,0.0,0.0,3.0,110
E,L,8.0,2.0,0.0,0.0,4.0,110
E,L,8.0,2.0,0.0,0.0,5.0,110
E,L,8.0,2.0,0.0,0.0,6.0,110
E,L,8.0,2.0,0.0,0.0,7.0,110
E,L,8.0,2.0,0.0,0.0,8.0,110
E,L,8.0,2.0,0.0,0.0,9.0,110
E,L,8.0,2.0,0.0,1.0,0.0,110
E,L,8.0,2.0,0.0,1.0,1.0,110
E,L,8.0,2.0,0.0,1.0,2.0,110
E,L,8.0,2.0,0.0,1.0,3.0,110
E,L,8.0,2.0,0.0,1.0,4.0,110
E,L,8.0,2.0,0.0,1.0,5.0,110
E,L,8.0,2.0,0.0,1.0,6.0,110
E,L,8.0,2.0,0.0,1.0,7.0,110
E,L,8.0,2.0,0.0,1.0,8.0,110
E,L,8.0,2.0,0.0,1.0,9.0,110
E,L,8.0,2.0,0.0,2.0,0.0,130
E,L,8.0,2.0,0.0,2.0,1.0,130
E,L,8.0,2.0,0.0,2.0,2.0,130
E,L,8.0,2.0,0.0,2.0,3.0,130
E,L,8.0,2.0,0.0,2.0,4.0,130
E,L,8.0,2.0,0.0,2.0,5.0,130
E,L,8.0,2.0,0.0,2.0,6.0,130
E,L,8.0,2.0,0.0,2.0,7.0,130
E,L,8.0,2.0,0.0,2.0,8.0,130
E,L,8.0,2.0,0.0,2.0,9.0,130
E,L,8.0,2.0,0.0,3.0,0.0,138
E,L,8.0,2.0,0.0,3.0,1.0,138
E,L,8.0,2.0,0.0,3.0,2.0,138
E,L,8.0,2.0,0.0,3.0,3.0,138
E,L,8.0,2.0,0.0,3.0,4.0,138
E,L,8.0,2.0,0.0,3.0,5.0,138
E,L,8.0,2.0,0.0,3.0,6.0,138
E,L,8.0,2.0,0.0,3.0,7.0,138
E,L,8.0,2.0,0.0,3.0,8.0,138
E,L,8.0,2.0,0.0,3.0,9.0,138
E,L,8.0,2.0,0.0,4.0,0.0,138
E,L,8.0,2.0,0.0,4.0,1.0,130
E,L,8.0,2.0,0.0,4.0,2.0,130
E,L,8.0,2.0,0.0,4.0,3.0,130
E,L,8.0,2.0,0.0,4.0,4.0,130
E,L,8.0,2.0,0.0,4.0,5.0,138
E,L,8.0,2.0,0.0,4.0,6.0,138
E,L,8.0,2.0,0.0,4.0,7.0,138
E,L,8.0,2.0,0.0,4.0,8.0,138
E,L,8.0,2.0,0.0,4.0,9.0,138
E,L,8.0,2.0,0.0,5.0,0.0,134
E,L,8.0,2.0,0.0,5.0,1.0,134
E,L,8.0,2.0,0.0,5.0,2.0,134
E,L,8.0,2.0,0.0,5.0,3.0,134
E,L,8.0,2.0,0.0,5.0,4.0,132
E,L,8.0,2.0,0.0,5.0,5.0,132
E,L,8.0,2.0,0.0,5.0,6.0,132
E,L,8.0,2.0,0.0,5.0,7.0,132
E,L,8.0,2.0,0.0,5.0,8.0,132
E,L,8.0,2.0,0.0,5.0,9.0,132
E,L,8.0,2.0,0.0,6.0,0.0,122
E,L,8.0,2.0,0.0,6.0,1.0,122
E,L,8.0,2.0,0.0,6.0,2.0,122
E,L,8.0,2.0,0.0,6.0,3.0,122
E,L,8.0,2.0,0.0,6.0,4.0,122
E,L,8.0,2.0,0.0,6.0,5.0,122
E,L,8.0,2.0,0.0,6.0,6.0,122
E,L,8.0,2.0,0.0,6.0,7.0,122
E,L,8.0,2.0,0.0,6.0,8.0,122
E,L,8.0,2.0,0.0,6.0,9.0,122
E,L,8.0,2.0,0.0,7.0,0.0,122
E,L,8.0,2.0,0.0,7.0,1.0,130
E,L,8.0,2.0,0.0,7.0,2.0,130
E,L,8.0,2.0,0.0,7.0,3.0,130
E,L,8.0,2.0,0.0,7.0,4.0,130
E,L,8.0,2.0,0.0,7.0,5.0,130
E,L,8.0,2.0,0.0,7.0,6.0,130
E,L,8.0,2.0,0.0,7.0,7.0,130
E,L,8.0,2.0,0.0,7.0,8.0,130
E,L,8.0,2.0,0.0,7.0,9.0,130
E,L,8.0,2.0,0.0,8.0,0.0,116
E,L,8.0,2.0,0.0,8.0,1.0,116
E,L,8.0,2.0,0.0,8.0,2.0,116
E,L,8.0,2.0,0.0,8.0,3.0,110
E,L,8.0,2.0,0.0,8.0,4.0,110
E,L,8.0,2.0,0.0,8.0,5.0,110
E,L,8.0,2.0,0.0,8.0,6.0,110
E,L,8.0,2.0,0.0,8.0,7.0,110
E,L,8.0,2.0,0.0,8.0,8.0,110
E,L,8.0,2.0,0.0,8.0,9.0,110
E,L,8.0,2.0,0.0,9.0,0.0,104
E,L,8.0,2.0,0.0,9.0,1.0,77
E,L,8.0,2.0,0.0,9.0,2.0,77
E,L,8.0,2.0,0.0,9.0,3.0,77
E,L,8.0,2.0,0.0,9.0,4.0,100
E,L,8.0,2.0,0.0,9.0,5.0,114
E,L,8.0,2.0,0.0,9.0,6.0,114
E,L,8.0,2.0,0.0,9.0,7.0,114
E,L,8.0,2.0,0.0,9.0,8.0,114
E,L,8.0,2.0,0.0,9.0,9.0,130
E,L,8.0,3.0,0.0,0.0,0.0,110
E,L,8.0,3.0,0.0,0.0,1.0,110
E,L,8.0,3.0,0.0,0.0,2.0,110
E,L,8.0,3.0,0.0,0.0,3.0,110
E,L,8.0,3.0,0.0,0.0,4.0,110
E,L,8.0,3.0,0.0,0.0,5.0,110
E,L,8.0,3.0,0.0,0.0,6.0,110
E,L,8.0,3.0,0.0,0.0,7.0,110
E,L,8.0,3.0,0.0,0.0,8.0,110
E,L,8.0,3.0,0.0,0.0,9.0,110
E,L,8.0,3.0,0.0,1.0,0.0,110
E,L,8.0,3.0,0.0,1.0,1.0,110
E,L,8.0,3.0,0.0,1.0,2.0,110
E,L,8.0,3.0,0.0,1.0,3.0,110
E,L,8.0,3.0,0.0,1.0,4.0,110
E,L,8.0,3.0,0.0,1.0,5.0,110
E,L,8.0,3.0,0.0,1.0,6.0,110
E,L,8.0,3.0,0.0,1.0,7.0,110
E,L,8.0,3.0,0.0,1.0,8.0,110
E,L,8.0,3.0,0.0,1.0,9.0,110
E,L,8.0,3.0,0.0,2.0,0.0,110
E,L,8.0,3.0,0.0,2.0,1.0,110
E,L,8.0,3.0,0.0,2.0,2.0,110
E,L,8.0,3.0,0.0,2.0,3.0,110
E,L,8.0,3.0,0.0,2.0,4.0,110
E,L,8.0,3.0,0.0,2.0,5.0,110
E,L,8.0,3.0,0.0,2.0,6.0,110
E,L,8.0,3.0,0.0,2.0,7.0,110
E,L,8.0,3.0,0.0,2.0,8.0,110
E,L,8.0,3.0,0.0,2.0,9.0,110
E,L,8.0,3.0,0.0,3.0,0.0,138
E,L,8.0,3.0,0.0,3.0,1.0,138
E,L,8.0,3.0,0.0,3.0,2.0,138
E,L,8.0,3.0,0.0,3.0,3.0,138
E,L,8.0,3.0,0.0,3.0,4.0,138
E,L,8.0,3.0,0.0,3.0,5.0,138
E,L,8.0,3.0,0.0,3.0,6.0,138
E,L,8.0,3.0,0.0,3.0,7.0,138
E,L,8.0,3.0,0.0,3.0,8.0,138
E,L,8.0,3.0,0.0,3.0,9.0,138
E,L,8.0,3.0,0.0,4.0,0.0,138
E,L,8.0,3.0,0.0,4.0,1.0,130
E,L,8.0,3.0,0.0,4.0,2.0,130
E,L,8.0,3.0,0.0,4.0,3.0,138
E,L,8.0,3.0,0.0,4.0,4.0,138
E,L,8.0,3.0,0.0,4.0,5.0,138
E,L,8.0,3.0,0.0,4.0,6.0,138
E,L,8.0,3.0,0.0,4.0,7.0,138
E,L,8.0,3.0,0.0,4.0,8.0,138
E,L,8.0,3.0,0.0,4.0,9.0,138
E,L,8.0,3.0,0.0,5.0,0.0,138
E,L,8.0,3.0,0.0,5.0,1.0,138
E,L,8.0,3.0,0.0,5.0,2.0,138
E,L,8.0,3.0,0.0,5.0,3.0,138
E,L,8.0,3.0,0.0,5.0,4.0,138
E,L,8.0,3.0,0.0,5.0,5.0,138
E,L,8.0,3.0,0.0,5.0,6.0,138
E,L,8.0,3.0,0.0,5.0,7.0,138
E,L,8.0,3.0,0.0,5.0,8.0,138
E,L,8.0,3.0,0.0,5.0,9.0,138
E,L,8.0,3.0,0.0,6.0,0.0,128
E,L,8.0,3.0,0.0,6.0,1.0,128
E,L,8.0,3.0,0.0,6.0,2.0,120
E,L,8.0,3.0,0.0,6.0,3.0,120
E,L,8.0,3.0,0.0,6.0,4.0,130
E,L,8.0,3.0,0.0,6.0,5.0,124
E,L,8.0,3.0,0.0,6.0,6.0,124
E,L,8.0,3.0,0.0,6.0,7.0,124
E,L,8.0,3.0,0.0,6.0,8.0,124
E,L,8.0,3.0,0.0,6.0,9.0,124
E,L,8.0,3.0,0.0,7.0,0.0,126
E,L,8.0,3.0,0.0,7.0,1.0,128
E,L,8.0,3.0,0.0,7.0,2.0,130
E,L,8.0,3.0,0.0,7.0,3.0,130
E,L,8.0,3.0,0.0,7.0,4.0,130
E,L,8.0,3.0,0.0,7.0,5.0,130
E,L,8.0,3.0,0.0,7.0,6.0,130
E,L,8.0,3.0,0.0,7.0,7.0,130
E,L,8.0,3.0,0.0,7.0,8.0,130
E,L,8.0,3.0,0.0,7.0,9.0,130
E,L,8.0,3.0,0.0,8.0,0.0,110
E,L,8.0,3.0,0.0,8.0,1.0,110
E,L,8.0,3.0,0.0,8.0,2.0,110
E,L,8.0,3.0,0.0,8.0,3.0,110
E,L,8.0,3.0,0.0,8.0,4.0,110
E,L,8.0,3.0,0.0,8.0,5.0,110
E,L,8.0,3.0,0.0,8.0,6.0,110
E,L,8.0,3.0,0.0,8.0,7.0,110
E,L,8.0,3.0,0.0,8.0,8.0,110
E,L,8.0,3.0,0.0,8.0,9.0,110
E,L,8.0,3.0,0.0,9.0,0.0,114
E,L,8.0,3.0,0.0,9.0,1.0,114
E,L,8.0,3.0,0.0,9.0,2.0,114
E,L,8.0,3.0,0.0,9.0,3.0,114
E,L,8.0,3.0,0.0,9.0,4.0,118
E,L,8.0,3.0,0.0,9.0,5.0,118
E,L,8.0,3.0,0.0,9.0,6.0,116
E,L,8.0,3.0,0.0,9.0,7.0,116
E,L,8.0,3.0,0.0,9.0,8.0,116
E,L,8.0,3.0,0.0,9.0,9.0,118
E,L,8.0,4.0,0.0,0.0,0.0,110
E,L,8.0,4.0,0.0,0.0,1.0,110
E,L,8.0,4.0,0.0,0.0,2.0,110
E,L,8.0,4.0,0.0,0.0,3.0,110
E,L,8.0,4.0,0.0,0.0,4.0,110
E,L,8.0,4.0,0.0,0.0,5.0,112
E,L,8.0,4.0,0.0,0.0,6.0,112
E,L,8.0,4.0,0.0,0.0,7.0,112
E,L,8.0,4.0,0.0,0.0,8.0,112
E,L,8.0,4.0,0.0,0.0,9.0,112
E,L,8.0,4.0,0.0,1.0,0.0,110
E,L,8.0,4.0,0.0,1.0,1.0,110
E,L,8.0,4.0,0.0,1.0,2.0,110
E,L,8.0,4.0,0.0,1.0,3.0,110
E,L,8.0,4.0,0.0,1.0,4.0,110
E,L,8.0,4.0,0.0,1.0,5.0,112
E,L,8.0,4.0,0.0,1.0,6.0,112
E,L,8.0,4.0,0.0,1.0,7.0,112
E,L,8.0,4.0,0.0,1.0,8.0,112
E,L,8.0,4.0,0.0,1.0,9.0,112
E,L,8.0,4.0,0.0,2.0,0.0,110
E,L,8.0,4.0,0.0,2.0,1.0,110
E,L,8.0,4.0,0.0,2.0,2.0,110
E,L,8.0,4.0,0.0,2.0,3.0,110
E,L,8.0,4.0,0.0,2.0,4.0,110
E,L,8.0,4.0,0.0,2.0,5.0,112
E,L,8.0,4.0,0.0,2.0,6.0,112
E,L,8.0,4.0,0.0,2.0,7.0,112
E,L,8.0,4.0,0.0,2.0,8.0,112
E,L,8.0,4.0,0.0,2.0,9.0,112
E,L,8.0,4.0,0.0,3.0,0.0,138
E,L,8.0,4.0,0.0,3.0,1.0,138
E,L,8.0,4.0,0.0,3.0,2.0,138
E,L,8.0,4.0,0.0,3.0,3.0,138
E,L,8.0,4.0,0.0,3.0,4.0,138
E,L,8.0,4.0,0.0,3.0,5.0,138
