worker1, worker2, score, money, flask, gear, startflag, score1(startFlag=True), score2(startFlag=False)
E,L,5.0,3.0,0.0,1.0,9.0,112,90
E,L,5.0,3.0,0.0,2.0,0.0,94,112
E,L,5.0,3.0,0.0,2.0,1.0,116,108
E,L,5.0,3.0,0.0,2.0,2.0,98,108
E,L,5.0,3.0,0.0,2.0,3.0,94,122
E,L,5.0,3.0,0.0,2.0,4.0,126,110
E,L,5.0,3.0,0.0,2.0,5.0,104,102
E,L,5.0,3.0,0.0,2.0,6.0,112,92
E,L,5.0,3.0,0.0,2.0,7.0,112,92
E,L,5.0,3.0,0.0,2.0,8.0,112,92
E,L,5.0,3.0,0.0,2.0,9.0,112,92
E,L,5.0,3.0,0.0,3.0,0.0,108,110
E,L,5.0,3.0,0.0,3.0,1.0,130,110
E,L,5.0,3.0,0.0,3.0,2.0,130,110
E,L,5.0,3.0,0.0,3.0,3.0,120,102
E,L,5.0,3.0,0.0,3.0,4.0,124,95
E,L,5.0,3.0,0.0,3.0,5.0,110,108
E,L,5.0,3.0,0.0,3.0,6.0,114,102
E,L,5.0,3.0,0.0,3.0,7.0,114,102
E,L,5.0,3.0,0.0,3.0,8.0,116,114
E,L,5.0,3.0,0.0,3.0,9.0,114,128
E,L,5.0,3.0,0.0,4.0,0.0,110,104
E,L,5.0,3.0,0.0,4.0,1.0,114,102
E,L,5.0,3.0,0.0,4.0,2.0,112,104
E,L,5.0,3.0,0.0,4.0,3.0,100,112
E,L,5.0,3.0,0.0,4.0,4.0,100,112
E,L,5.0,3.0,0.0,4.0,5.0,104,108
E,L,5.0,3.0,0.0,4.0,6.0,116,122
E,L,5.0,3.0,0.0,4.0,7.0,108,108
E,L,5.0,3.0,0.0,4.0,8.0,116,118
E,L,5.0,3.0,0.0,4.0,9.0,120,116
E,L,5.0,3.0,0.0,5.0,0.0,104,110
E,L,5.0,3.0,0.0,5.0,1.0,114,106
E,L,5.0,3.0,0.0,5.0,2.0,104,98
E,L,5.0,3.0,0.0,5.0,3.0,102,98
E,L,5.0,3.0,0.0,5.0,4.0,110,102
E,L,5.0,3.0,0.0,5.0,5.0,96,108
E,L,5.0,3.0,0.0,5.0,6.0,92,100
E,L,5.0,3.0,0.0,5.0,7.0,116,94
E,L,5.0,3.0,0.0,5.0,8.0,100,106
E,L,5.0,3.0,0.0,5.0,9.0,90,116
E,L,5.0,3.0,0.0,6.0,0.0,118,100
E,L,5.0,3.0,0.0,6.0,1.0,98,96
E,L,5.0,3.0,0.0,6.0,2.0,108,108
E,L,5.0,3.0,0.0,6.0,3.0,106,96
E,L,5.0,3.0,0.0,6.0,4.0,104,106
E,L,5.0,3.0,0.0,6.0,5.0,116,102
E,L,5.0,3.0,0.0,6.0,6.0,70,90
E,L,5.0,3.0,0.0,6.0,7.0,104,86
E,L,5.0,3.0,0.0,6.0,8.0,104,86
E,L,5.0,3.0,0.0,6.0,9.0,92,90
E,L,5.0,3.0,0.0,7.0,0.0,90,106
E,L,5.0,3.0,0.0,7.0,1.0,67,92
E,L,5.0,3.0,0.0,7.0,2.0,90,59
E,L,5.0,3.0,0.0,7.0,3.0,86,67
E,L,5.0,3.0,0.0,7.0,4.0,55,75
E,L,5.0,3.0,0.0,7.0,5.0,72,59
E,L,5.0,3.0,0.0,7.0,6.0,55,53
E,L,5.0,3.0,0.0,7.0,7.0,65,80
E,L,5.0,3.0,0.0,7.0,8.0,57,92
E,L,5.0,3.0,0.0,7.0,9.0,69,78
E,L,5.0,3.0,0.0,8.0,0.0,55,71
E,L,5.0,3.0,0.0,8.0,1.0,88,73
E,L,5.0,3.0,0.0,8.0,2.0,63,73
E,L,5.0,3.0,0.0,8.0,3.0,63,73
E,L,5.0,3.0,0.0,8.0,4.0,63,73
E,L,5.0,3.0,0.0,8.0,5.0,55,49
E,L,5.0,3.0,0.0,8.0,6.0,72,51
E,L,5.0,3.0,0.0,8.0,7.0,72,51
E,L,5.0,3.0,0.0,8.0,8.0,53,84
E,L,5.0,3.0,0.0,8.0,9.0,47,94
E,L,5.0,3.0,0.0,9.0,0.0,65,88
E,L,5.0,3.0,0.0,9.0,1.0,92,71
E,L,5.0,3.0,0.0,9.0,2.0,88,73
E,L,5.0,3.0,0.0,9.0,3.0,88,75
E,L,5.0,3.0,0.0,9.0,4.0,84,73
E,L,5.0,3.0,0.0,9.0,5.0,84,73
E,L,5.0,3.0,0.0,9.0,6.0,88,65
E,L,5.0,3.0,0.0,9.0,7.0,73,53
E,L,5.0,3.0,0.0,9.0,8.0,61,63
E,L,5.0,3.0,0.0,9.0,9.0,61,63
E,L,5.0,4.0,0.0,0.0,0.0,59,33
E,L,5.0,4.0,0.0,0.0,1.0,41,57
E,L,5.0,4.0,0.0,0.0,2.0,43,59
E,L,5.0,4.0,0.0,0.0,3.0,43,59
E,L,5.0,4.0,0.0,0.0,4.0,82,65
E,L,5.0,4.0,0.0,0.0,5.0,47,57
E,L,5.0,4.0,0.0,0.0,6.0,47,57
E,L,5.0,4.0,0.0,0.0,7.0,47,57
E,L,5.0,4.0,0.0,0.0,8.0,47,57
E,L,5.0,4.0,0.0,0.0,9.0,68,59
E,L,5.0,4.0,0.0,1.0,0.0,57,106
E,L,5.0,4.0,0.0,1.0,1.0,78,66
E,L,5.0,4.0,0.0,1.0,2.0,78,66
E,L,5.0,4.0,0.0,1.0,3.0,82,63
E,L,5.0,4.0,0.0,1.0,4.0,82,65
E,L,5.0,4.0,0.0,1.0,5.0,82,65
E,L,5.0,4.0,0.0,1.0,6.0,82,65
E,L,5.0,4.0,0.0,1.0,7.0,76,76
E,L,5.0,4.0,0.0,1.0,8.0,76,76
E,L,5.0,4.0,0.0,1.0,9.0,76,76
E,L,5.0,4.0,0.0,2.0,0.0,76,104
E,L,5.0,4.0,0.0,2.0,1.0,76,104
E,L,5.0,4.0,0.0,2.0,2.0,89,72
E,L,5.0,4.0,0.0,2.0,3.0,89,72
E,L,5.0,4.0,0.0,2.0,4.0,89,72
E,L,5.0,4.0,0.0,2.0,5.0,90,73
E,L,5.0,4.0,0.0,2.0,6.0,90,73
E,L,5.0,4.0,0.0,2.0,7.0,84,89
E,L,5.0,4.0,0.0,2.0,8.0,84,89
E,L,5.0,4.0,0.0,2.0,9.0,84,89
E,L,5.0,4.0,0.0,3.0,0.0,102,104
E,L,5.0,4.0,0.0,3.0,1.0,98,98
E,L,5.0,4.0,0.0,3.0,2.0,98,92
E,L,5.0,4.0,0.0,3.0,3.0,102,96
E,L,5.0,4.0,0.0,3.0,4.0,90,98
E,L,5.0,4.0,0.0,3.0,5.0,90,94
E,L,5.0,4.0,0.0,3.0,6.0,94,98
E,L,5.0,4.0,0.0,3.0,7.0,75,116
E,L,5.0,4.0,0.0,3.0,8.0,112,88
E,L,5.0,4.0,0.0,3.0,9.0,110,92
E,L,5.0,4.0,0.0,4.0,0.0,88,98
E,L,5.0,4.0,0.0,4.0,1.0,104,68
E,L,5.0,4.0,0.0,4.0,2.0,63,112
E,L,5.0,4.0,0.0,4.0,3.0,106,82
E,L,5.0,4.0,0.0,4.0,4.0,106,82
E,L,5.0,4.0,0.0,4.0,5.0,98,92
E,L,5.0,4.0,0.0,4.0,6.0,98,92
E,L,5.0,4.0,0.0,4.0,7.0,86,130
E,L,5.0,4.0,0.0,4.0,8.0,86,130
E,L,5.0,4.0,0.0,4.0,9.0,98,98
E,L,5.0,4.0,0.0,5.0,0.0,90,120
E,L,5.0,4.0,0.0,5.0,1.0,90,120
E,L,5.0,4.0,0.0,5.0,2.0,70,90
E,L,5.0,4.0,0.0,5.0,3.0,82,102
E,L,5.0,4.0,0.0,5.0,4.0,82,102
E,L,5.0,4.0,0.0,5.0,5.0,82,102
E,L,5.0,4.0,0.0,5.0,6.0,92,112
E,L,5.0,4.0,0.0,5.0,7.0,92,112
E,L,5.0,4.0,0.0,5.0,8.0,86,96
E,L,5.0,4.0,0.0,5.0,9.0,96,92
E,L,5.0,4.0,0.0,6.0,0.0,52,48
E,L,5.0,4.0,0.0,6.0,1.0,52,48
E,L,5.0,4.0,0.0,6.0,2.0,52,48
E,L,5.0,4.0,0.0,6.0,3.0,50,43
E,L,5.0,4.0,0.0,6.0,4.0,50,58
E,L,5.0,4.0,0.0,6.0,5.0,46,56
E,L,5.0,4.0,0.0,6.0,6.0,50,54
E,L,5.0,4.0,0.0,6.0,7.0,50,50
E,L,5.0,4.0,0.0,6.0,8.0,46,64
E,L,5.0,4.0,0.0,6.0,9.0,62,68
E,L,5.0,4.0,0.0,7.0,0.0,64,27
E,L,5.0,4.0,0.0,7.0,1.0,51,52
E,L,5.0,4.0,0.0,7.0,2.0,43,44
E,L,5.0,4.0,0.0,7.0,3.0,58,27
E,L,5.0,4.0,0.0,7.0,4.0,19,52
E,L,5.0,4.0,0.0,7.0,5.0,19,52
E,L,5.0,4.0,0.0,7.0,6.0,48,27
E,L,5.0,4.0,0.0,7.0,7.0,50,17
E,L,5.0,4.0,0.0,7.0,8.0,50,17
E,L,5.0,4.0,0.0,7.0,9.0,56,19
E,L,5.0,4.0,0.0,8.0,0.0,25,37
E,L,5.0,4.0,0.0,8.0,1.0,56,49
E,L,5.0,4.0,0.0,8.0,2.0,25,31
E,L,5.0,4.0,0.0,8.0,3.0,54,23
E,L,5.0,4.0,0.0,8.0,4.0,27,54
E,L,5.0,4.0,0.0,8.0,5.0,52,15
E,L,5.0,4.0,0.0,8.0,6.0,17,72
E,L,5.0,4.0,0.0,8.0,7.0,17,72
E,L,5.0,4.0,0.0,8.0,8.0,31,41
E,L,5.0,4.0,0.0,8.0,9.0,31,41
E,L,5.0,4.0,0.0,9.0,0.0,51,42
E,L,5.0,4.0,0.0,9.0,1.0,44,47
E,L,5.0,4.0,0.0,9.0,2.0,21,37
E,L,5.0,4.0,0.0,9.0,3.0,21,37
E,L,5.0,4.0,0.0,9.0,4.0,15,35
E,L,5.0,4.0,0.0,9.0,5.0,15,35
E,L,5.0,4.0,0.0,9.0,6.0,17,31
E,L,5.0,4.0,0.0,9.0,7.0,17,31
E,L,5.0,4.0,0.0,9.0,8.0,17,31
E,L,5.0,4.0,0.0,9.0,9.0,17,31
E,L,5.0,5.0,0.0,0.0,0.0,47,48
E,L,5.0,5.0,0.0,0.0,1.0,47,35
E,L,5.0,5.0,0.0,0.0,2.0,47,35
E,L,5.0,5.0,0.0,0.0,3.0,33,41
E,L,5.0,5.0,0.0,0.0,4.0,33,41
E,L,5.0,5.0,0.0,0.0,5.0,33,41
E,L,5.0,5.0,0.0,0.0,6.0,51,27
E,L,5.0,5.0,0.0,0.0,7.0,51,27
E,L,5.0,5.0,0.0,0.0,8.0,45,35
E,L,5.0,5.0,0.0,0.0,9.0,45,35
E,L,5.0,5.0,0.0,1.0,0.0,73,40
E,L,5.0,5.0,0.0,1.0,1.0,73,40
E,L,5.0,5.0,0.0,1.0,2.0,73,40
E,L,5.0,5.0,0.0,1.0,3.0,51,48
E,L,5.0,5.0,0.0,1.0,4.0,51,48
E,L,5.0,5.0,0.0,1.0,5.0,51,48
E,L,5.0,5.0,0.0,1.0,6.0,51,48
E,L,5.0,5.0,0.0,1.0,7.0,60,54
E,L,5.0,5.0,0.0,1.0,8.0,35,58
E,L,5.0,5.0,0.0,1.0,9.0,47,52
E,L,5.0,5.0,0.0,2.0,0.0,76,47
E,L,5.0,5.0,0.0,2.0,1.0,76,47
E,L,5.0,5.0,0.0,2.0,2.0,76,47
E,L,5.0,5.0,0.0,2.0,3.0,76,47
E,L,5.0,5.0,0.0,2.0,4.0,96,45
E,L,5.0,5.0,0.0,2.0,5.0,35,86
E,L,5.0,5.0,0.0,2.0,6.0,37,88
E,L,5.0,5.0,0.0,2.0,7.0,47,74
E,L,5.0,5.0,0.0,2.0,8.0,37,72
E,L,5.0,5.0,0.0,2.0,9.0,75,56
E,L,5.0,5.0,0.0,3.0,0.0,52,106
E,L,5.0,5.0,0.0,3.0,1.0,76,47
E,L,5.0,5.0,0.0,3.0,2.0,98,64
E,L,5.0,5.0,0.0,3.0,3.0,98,64
E,L,5.0,5.0,0.0,3.0,4.0,98,64
E,L,5.0,5.0,0.0,3.0,5.0,122,70
E,L,5.0,5.0,0.0,3.0,6.0,122,70
E,L,5.0,5.0,0.0,3.0,7.0,122,70
E,L,5.0,5.0,0.0,3.0,8.0,46,92
E,L,5.0,5.0,0.0,3.0,9.0,100,56
E,L,5.0,5.0,0.0,4.0,0.0,88,58
E,L,5.0,5.0,0.0,4.0,1.0,122,43
E,L,5.0,5.0,0.0,4.0,2.0,76,59
E,L,5.0,5.0,0.0,4.0,3.0,70,82
E,L,5.0,5.0,0.0,4.0,4.0,78,82
E,L,5.0,5.0,0.0,4.0,5.0,74,70
E,L,5.0,5.0,0.0,4.0,6.0,132,74
E,L,5.0,5.0,0.0,4.0,7.0,106,94
E,L,5.0,5.0,0.0,4.0,8.0,96,80
E,L,5.0,5.0,0.0,4.0,9.0,102,72
E,L,5.0,5.0,0.0,5.0,0.0,66,60
E,L,5.0,5.0,0.0,5.0,1.0,88,62
E,L,5.0,5.0,0.0,5.0,2.0,88,62
E,L,5.0,5.0,0.0,5.0,3.0,90,60
E,L,5.0,5.0,0.0,5.0,4.0,90,60
E,L,5.0,5.0,0.0,5.0,5.0,90,60
E,L,5.0,5.0,0.0,5.0,6.0,86,98
E,L,5.0,5.0,0.0,5.0,7.0,86,98
E,L,5.0,5.0,0.0,5.0,8.0,104,44
E,L,5.0,5.0,0.0,5.0,9.0,104,44
E,L,5.0,5.0,0.0,6.0,0.0,48,23
E,L,5.0,5.0,0.0,6.0,1.0,48,23
E,L,5.0,5.0,0.0,6.0,2.0,46,21
E,L,5.0,5.0,0.0,6.0,3.0,25,54
E,L,5.0,5.0,0.0,6.0,4.0,25,54
E,L,5.0,5.0,0.0,6.0,5.0,25,54
E,L,5.0,5.0,0.0,6.0,6.0,48,46
E,L,5.0,5.0,0.0,6.0,7.0,27,52
E,L,5.0,5.0,0.0,6.0,8.0,27,52
E,L,5.0,5.0,0.0,6.0,9.0,27,52
E,L,5.0,5.0,0.0,7.0,0.0,23,40
E,L,5.0,5.0,0.0,7.0,1.0,52,17
E,L,5.0,5.0,0.0,7.0,2.0,52,17
E,L,5.0,5.0,0.0,7.0,3.0,23,66
E,L,5.0,5.0,0.0,7.0,4.0,21,48
E,L,5.0,5.0,0.0,7.0,5.0,58,29
E,L,5.0,5.0,0.0,7.0,6.0,54,27
E,L,5.0,5.0,0.0,7.0,7.0,54,27
E,L,5.0,5.0,0.0,7.0,8.0,52,15
E,L,5.0,5.0,0.0,7.0,9.0,40,29
E,L,5.0,5.0,0.0,8.0,0.0,44,23
E,L,5.0,5.0,0.0,8.0,1.0,40,23
E,L,5.0,5.0,0.0,8.0,2.0,29,21
E,L,5.0,5.0,0.0,8.0,3.0,21,25
E,L,5.0,5.0,0.0,8.0,4.0,50,15
E,L,5.0,5.0,0.0,8.0,5.0,17,25
E,L,5.0,5.0,0.0,8.0,6.0,17,25
E,L,5.0,5.0,0.0,8.0,7.0,17,25
E,L,5.0,5.0,0.0,8.0,8.0,17,27
E,L,5.0,5.0,0.0,8.0,9.0,44,19
E,L,5.0,5.0,0.0,9.0,0.0,40,23
E,L,5.0,5.0,0.0,9.0,1.0,23,25
E,L,5.0,5.0,0.0,9.0,2.0,23,25
E,L,5.0,5.0,0.0,9.0,3.0,17,25
E,L,5.0,5.0,0.0,9.0,4.0,17,25
E,L,5.0,5.0,0.0,9.0,5.0,17,25
E,L,5.0,5.0,0.0,9.0,6.0,17,25
E,L,5.0,5.0,0.0,9.0,7.0,17,25
E,L,5.0,5.0,0.0,9.0,8.0,17,25
E,L,5.0,5.0,0.0,9.0,9.0,29,19
E,L,5.0,6.0,0.0,0.0,0.0,27,60
E,L,5.0,6.0,0.0,0.0,1.0,27,60
E,L,5.0,6.0,0.0,0.0,2.0,51,27
E,L,5.0,6.0,0.0,0.0,3.0,51,27
E,L,5.0,6.0,0.0,0.0,4.0,51,44
E,L,5.0,6.0,0.0,0.0,5.0,51,44
E,L,5.0,6.0,0.0,0.0,6.0,37,31
E,L,5.0,6.0,0.0,0.0,7.0,37,31
E,L,5.0,6.0,0.0,0.0,8.0,33,52
E,L,5.0,6.0,0.0,0.0,9.0,33,52
E,L,5.0,6.0,0.0,1.0,0.0,51,46
E,L,5.0,6.0,0.0,1.0,1.0,51,46
E,L,5.0,6.0,0.0,1.0,2.0,51,46
E,L,5.0,6.0,0.0,1.0,3.0,51,46
E,L,5.0,6.0,0.0,1.0,4.0,58,58
E,L,5.0,6.0,0.0,1.0,5.0,58,58
E,L,5.0,6.0,0.0,1.0,6.0,58,58
E,L,5.0,6.0,0.0,1.0,7.0,35,60
E,L,5.0,6.0,0.0,1.0,8.0,35,60
E,L,5.0,6.0,0.0,1.0,9.0,37,54
E,L,5.0,6.0,0.0,2.0,0.0,76,47
E,L,5.0,6.0,0.0,2.0,1.0,64,64
E,L,5.0,6.0,0.0,2.0,2.0,80,56
E,L,5.0,6.0,0.0,2.0,3.0,86,35
E,L,5.0,6.0,0.0,2.0,4.0,72,39
E,L,5.0,6.0,0.0,2.0,5.0,72,39
E,L,5.0,6.0,0.0,2.0,6.0,72,39
E,L,5.0,6.0,0.0,2.0,7.0,44,60
E,L,5.0,6.0,0.0,2.0,8.0,94,23
E,L,5.0,6.0,0.0,2.0,9.0,94,23
E,L,5.0,6.0,0.0,3.0,0.0,84,74
E,L,5.0,6.0,0.0,3.0,1.0,82,31
E,L,5.0,6.0,0.0,3.0,2.0,82,31
E,L,5.0,6.0,0.0,3.0,3.0,38,104
E,L,5.0,6.0,0.0,3.0,4.0,38,104
E,L,5.0,6.0,0.0,3.0,5.0,38,96
E,L,5.0,6.0,0.0,3.0,6.0,38,96
E,L,5.0,6.0,0.0,3.0,7.0,38,96
E,L,5.0,6.0,0.0,3.0,8.0,50,66
E,L,5.0,6.0,0.0,3.0,9.0,50,66
E,L,5.0,6.0,0.0,4.0,0.0,64,82
E,L,5.0,6.0,0.0,4.0,1.0,64,82
E,L,5.0,6.0,0.0,4.0,2.0,58,78
E,L,5.0,6.0,0.0,4.0,3.0,58,78
E,L,5.0,6.0,0.0,4.0,4.0,60,72
E,L,5.0,6.0,0.0,4.0,5.0,60,72
E,L,5.0,6.0,0.0,4.0,6.0,60,72
E,L,5.0,6.0,0.0,4.0,7.0,66,72
E,L,5.0,6.0,0.0,4.0,8.0,45,76
E,L,5.0,6.0,0.0,4.0,9.0,45,76
E,L,5.0,6.0,0.0,5.0,0.0,92,76
E,L,5.0,6.0,0.0,5.0,1.0,92,76
E,L,5.0,6.0,0.0,5.0,2.0,92,76
E,L,5.0,6.0,0.0,5.0,3.0,92,76
E,L,5.0,6.0,0.0,5.0,4.0,92,76
E,L,5.0,6.0,0.0,5.0,5.0,88,88
E,L,5.0,6.0,0.0,5.0,6.0,88,88
E,L,5.0,6.0,0.0,5.0,7.0,88,88
E,L,5.0,6.0,0.0,5.0,8.0,88,88
E,L,5.0,6.0,0.0,5.0,9.0,88,88
E,L,5.0,6.0,0.0,6.0,0.0,58,44
E,L,5.0,6.0,0.0,6.0,1.0,58,44
E,L,5.0,6.0,0.0,6.0,2.0,58,44
E,L,5.0,6.0,0.0,6.0,3.0,58,44
E,L,5.0,6.0,0.0,6.0,4.0,56,50
E,L,5.0,6.0,0.0,6.0,5.0,56,50
E,L,5.0,6.0,0.0,6.0,6.0,56,50
E,L,5.0,6.0,0.0,6.0,7.0,48,54
E,L,5.0,6.0,0.0,6.0,8.0,54,78
E,L,5.0,6.0,0.0,6.0,9.0,56,56
E,L,5.0,6.0,0.0,7.0,0.0,40,27
E,L,5.0,6.0,0.0,7.0,1.0,40,27
E,L,5.0,6.0,0.0,7.0,2.0,46,25
E,L,5.0,6.0,0.0,7.0,3.0,46,25
E,L,5.0,6.0,0.0,7.0,4.0,46,25
E,L,5.0,6.0,0.0,7.0,5.0,46,25
E,L,5.0,6.0,0.0,7.0,6.0,25,23
E,L,5.0,6.0,0.0,7.0,7.0,25,23
E,L,5.0,6.0,0.0,7.0,8.0,25,23
E,L,5.0,6.0,0.0,7.0,9.0,25,23
E,L,5.0,6.0,0.0,8.0,0.0,15,67
E,L,5.0,6.0,0.0,8.0,1.0,15,67
E,L,5.0,6.0,0.0,8.0,2.0,19,46
E,L,5.0,6.0,0.0,8.0,3.0,17,31
E,L,5.0,6.0,0.0,8.0,4.0,15,25
E,L,5.0,6.0,0.0,8.0,5.0,15,25
E,L,5.0,6.0,0.0,8.0,6.0,23,27
E,L,5.0,6.0,0.0,8.0,7.0,23,33
E,L,5.0,6.0,0.0,8.0,8.0,19,23
E,L,5.0,6.0,0.0,8.0,9.0,19,23
E,L,5.0,6.0,0.0,9.0,0.0,0,23
E,L,5.0,6.0,0.0,9.0,1.0,15,25
E,L,5.0,6.0,0.0,9.0,2.0,21,19
E,L,5.0,6.0,0.0,9.0,3.0,21,19
E,L,5.0,6.0,0.0,9.0,4.0,25,19
E,L,5.0,6.0,0.0,9.0,5.0,25,19
E,L,5.0,6.0,0.0,9.0,6.0,25,19
E,L,5.0,6.0,0.0,9.0,7.0,17,25
E,L,5.0,6.0,0.0,9.0,8.0,17,25
E,L,5.0,6.0,0.0,9.0,9.0,17,29
E,L,5.0,7.0,0.0,0.0,0.0,51,27
E,L,5.0,7.0,0.0,0.0,1.0,51,27
E,L,5.0,7.0,0.0,0.0,2.0,51,44
E,L,5.0,7.0,0.0,0.0,3.0,33,31
E,L,5.0,7.0,0.0,0.0,4.0,33,31
E,L,5.0,7.0,0.0,0.0,5.0,35,52
E,L,5.0,7.0,0.0,0.0,6.0,35,52
E,L,5.0,7.0,0.0,0.0,7.0,35,52
E,L,5.0,7.0,0.0,0.0,8.0,33,52
E,L,5.0,7.0,0.0,0.0,9.0,33,52
E,L,5.0,7.0,0.0,1.0,0.0,51,46
E,L,5.0,7.0,0.0,1.0,1.0,56,56
E,L,5.0,7.0,0.0,1.0,2.0,56,56
E,L,5.0,7.0,0.0,1.0,3.0,56,56
E,L,5.0,7.0,0.0,1.0,4.0,46,66
E,L,5.0,7.0,0.0,1.0,5.0,46,66
E,L,5.0,7.0,0.0,1.0,6.0,46,66
E,L,5.0,7.0,0.0,1.0,7.0,35,60
E,L,5.0,7.0,0.0,1.0,8.0,35,60
E,L,5.0,7.0,0.0,1.0,9.0,35,60
E,L,5.0,7.0,0.0,2.0,0.0,56,56
E,L,5.0,7.0,0.0,2.0,1.0,56,56
E,L,5.0,7.0,0.0,2.0,2.0,56,56
E,L,5.0,7.0,0.0,2.0,3.0,50,58
E,L,5.0,7.0,0.0,2.0,4.0,48,56
E,L,5.0,7.0,0.0,2.0,5.0,44,56
E,L,5.0,7.0,0.0,2.0,6.0,35,56
E,L,5.0,7.0,0.0,2.0,7.0,35,56
E,L,5.0,7.0,0.0,2.0,8.0,35,60
E,L,5.0,7.0,0.0,2.0,9.0,35,60
E,L,5.0,7.0,0.0,3.0,0.0,82,31
E,L,5.0,7.0,0.0,3.0,1.0,82,31
E,L,5.0,7.0,0.0,3.0,2.0,82,31
E,L,5.0,7.0,0.0,3.0,3.0,82,31
E,L,5.0,7.0,0.0,3.0,4.0,82,31
E,L,5.0,7.0,0.0,3.0,5.0,42,86
E,L,5.0,7.0,0.0,3.0,6.0,42,86
E,L,5.0,7.0,0.0,3.0,7.0,42,86
E,L,5.0,7.0,0.0,3.0,8.0,50,66
E,L,5.0,7.0,0.0,3.0,9.0,50,66
E,L,5.0,7.0,0.0,4.0,0.0,114,68
E,L,5.0,7.0,0.0,4.0,1.0,114,68
E,L,5.0,7.0,0.0,4.0,2.0,114,68
E,L,5.0,7.0,0.0,4.0,3.0,76,70
E,L,5.0,7.0,0.0,4.0,4.0,76,70
E,L,5.0,7.0,0.0,4.0,5.0,76,70
E,L,5.0,7.0,0.0,4.0,6.0,76,70
E,L,5.0,7.0,0.0,4.0,7.0,76,70
E,L,5.0,7.0,0.0,4.0,8.0,76,70
E,L,5.0,7.0,0.0,4.0,9.0,76,70
E,L,5.0,7.0,0.0,5.0,0.0,80,72
E,L,5.0,7.0,0.0,5.0,1.0,80,72
E,L,5.0,7.0,0.0,5.0,2.0,80,72
E,L,5.0,7.0,0.0,5.0,3.0,88,60
E,L,5.0,7.0,0.0,5.0,4.0,64,90
E,L,5.0,7.0,0.0,5.0,5.0,64,90
E,L,5.0,7.0,0.0,5.0,6.0,64,90
E,L,5.0,7.0,0.0,5.0,7.0,64,80
E,L,5.0,7.0,0.0,5.0,8.0,90,52
E,L,5.0,7.0,0.0,5.0,9.0,90,52
E,L,5.0,7.0,0.0,6.0,0.0,38,90
E,L,5.0,7.0,0.0,6.0,1.0,38,90
E,L,5.0,7.0,0.0,6.0,2.0,38,90
E,L,5.0,7.0,0.0,6.0,3.0,48,60
E,L,5.0,7.0,0.0,6.0,4.0,50,82
E,L,5.0,7.0,0.0,6.0,5.0,50,82
E,L,5.0,7.0,0.0,6.0,6.0,84,44
E,L,5.0,7.0,0.0,6.0,7.0,80,64
E,L,5.0,7.0,0.0,6.0,8.0,80,64
E,L,5.0,7.0,0.0,6.0,9.0,80,64
E,L,5.0,7.0,0.0,7.0,0.0,17,44
E,L,5.0,7.0,0.0,7.0,1.0,17,44
E,L,5.0,7.0,0.0,7.0,2.0,17,44
E,L,5.0,7.0,0.0,7.0,3.0,17,44
E,L,5.0,7.0,0.0,7.0,4.0,17,44
E,L,5.0,7.0,0.0,7.0,5.0,17,44
E,L,5.0,7.0,0.0,7.0,6.0,17,44
E,L,5.0,7.0,0.0,7.0,7.0,17,44
E,L,5.0,7.0,0.0,7.0,8.0,46,44
E,L,5.0,7.0,0.0,7.0,9.0,46,44
E,L,5.0,7.0,0.0,8.0,0.0,0,46
E,L,5.0,7.0,0.0,8.0,1.0,0,46
E,L,5.0,7.0,0.0,8.0,2.0,0,46
E,L,5.0,7.0,0.0,8.0,3.0,27,19
E,L,5.0,7.0,0.0,8.0,4.0,19,27
E,L,5.0,7.0,0.0,8.0,5.0,19,27
E,L,5.0,7.0,0.0,8.0,6.0,19,25
E,L,5.0,7.0,0.0,8.0,7.0,21,27
E,L,5.0,7.0,0.0,8.0,8.0,21,27
E,L,5.0,7.0,0.0,8.0,9.0,21,27
E,L,5.0,7.0,0.0,9.0,0.0,21,15
E,L,5.0,7.0,0.0,9.0,1.0,19,19
E,L,5.0,7.0,0.0,9.0,2.0,19,19
E,L,5.0,7.0,0.0,9.0,3.0,19,19
E,L,5.0,7.0,0.0,9.0,4.0,19,19
E,L,5.0,7.0,0.0,9.0,5.0,19,19
E,L,5.0,7.0,0.0,9.0,6.0,19,19
E,L,5.0,7.0,0.0,9.0,7.0,19,19
E,L,5.0,7.0,0.0,9.0,8.0,19,19
E,L,5.0,7.0,0.0,9.0,9.0,19,19
E,L,5.0,8.0,0.0,0.0,0.0,45,27
E,L,5.0,8.0,0.0,0.0,1.0,29,31
E,L,5.0,8.0,0.0,0.0,2.0,27,52
E,L,5.0,8.0,0.0,0.0,3.0,27,52
E,L,5.0,8.0,0.0,0.0,4.0,27,52
E,L,5.0,8.0,0.0,0.0,5.0,27,52
E,L,5.0,8.0,0.0,0.0,6.0,27,52
E,L,5.0,8.0,0.0,0.0,7.0,31,52
E,L,5.0,8.0,0.0,0.0,8.0,31,52
E,L,5.0,8.0,0.0,0.0,9.0,29,52
E,L,5.0,8.0,0.0,1.0,0.0,56,56
E,L,5.0,8.0,0.0,1.0,1.0,56,56
E,L,5.0,8.0,0.0,1.0,2.0,42,58
E,L,5.0,8.0,0.0,1.0,3.0,42,58
E,L,5.0,8.0,0.0,1.0,4.0,42,58
E,L,5.0,8.0,0.0,1.0,5.0,42,58
E,L,5.0,8.0,0.0,1.0,6.0,42,58
